SiteID,856431,Site Timezone,-7,Data Timezone,-7,Longitude,-105.102600098,Latitude,39.6388206482
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2010,1,1,11,35,106.07000000000001,2.16
2010,1,1,11,40,99.09,2.22
2010,1,1,11,45,91.81,2.2
2010,1,1,11,50,84.72,2.11
2010,1,1,11,55,78.63,2.06
2010,1,1,12,0,74.29,2.02
2010,1,1,12,5,73.2,1.97
2010,1,1,12,10,74.38,1.93
2010,1,1,12,15,76.92,2
2010,1,1,12,20,79.52,2.13
2010,1,1,12,25,81.61,2.3000000000000003
2010,1,1,12,30,82.19,2.48
2010,1,1,12,35,81.06,2.65
2010,1,1,12,40,79.66,2.71
2010,1,1,12,45,79.61,2.64
2010,1,1,12,50,80.71000000000001,2.5
2010,1,1,12,55,81.98,2.35
2010,1,1,13,0,82.75,2.23
2010,1,1,13,5,82.56,2.12
2010,1,1,13,10,81.24,2.04
2010,1,1,13,15,78.46000000000001,2.0100000000000002
2010,1,1,13,20,73.8,2.02
2010,1,1,13,25,67.83,2.04
2010,1,1,13,30,60.31,2.09
2010,1,1,13,35,51.120000000000005,2.19
2010,1,1,13,40,41.47,2.37
2010,1,1,13,45,32.58,2.63
2010,1,1,13,50,26.25,2.95
2010,1,1,13,55,23.14,3.2
2010,1,1,14,0,21.86,3.38
2010,1,1,14,5,21.34,3.54
2010,1,1,14,10,21.62,3.68
2010,1,1,14,15,22.39,3.7800000000000002
2010,1,1,14,20,22.81,3.86
2010,1,1,14,25,23.23,3.95
2010,1,1,14,30,23.51,4.05
2010,1,1,14,35,23.91,4.14
2010,1,1,14,40,24.19,4.17
2010,1,1,14,45,24.64,4.16
2010,1,1,14,50,25.35,4.15
2010,1,1,14,55,26.79,4.12
2010,1,1,15,0,28.18,4.08
2010,1,1,15,5,28.54,4.15
2010,1,1,15,10,28.41,4.19
2010,1,1,15,15,27.91,4.16
2010,1,1,15,20,26.51,4.17
2010,1,1,15,25,24.76,4.16
2010,1,1,15,30,23.12,4.11
2010,1,1,15,35,22.32,4.04
2010,1,1,15,40,22.52,4
2010,1,1,15,45,23.31,3.96
2010,1,1,15,50,23.2,3.96
2010,1,1,15,55,22.2,3.99
2010,1,1,16,0,20.78,3.96
2010,1,1,16,5,19.39,3.89
2010,1,1,16,10,18.27,3.8200000000000003
2010,1,1,16,15,17.1,3.7600000000000002
2010,1,1,16,20,15.56,3.72
2010,1,1,16,25,14.69,3.72
2010,1,1,16,30,14.48,3.79
2010,1,1,16,35,13.23,3.81
2010,1,1,16,40,10.07,3.72
2010,1,1,16,45,6.73,3.54
2010,1,1,16,50,4.5,3.3200000000000003
2010,1,1,16,55,3.49,3.19
2010,1,1,17,0,2.7,3.14
2010,1,1,17,5,0.97,3.1
2010,1,1,17,10,357.71,3.0100000000000002
2010,1,1,17,15,353.64,2.91
2010,1,1,17,20,350.8,2.85
2010,1,1,17,25,350.36,2.8000000000000003
2010,1,1,17,30,352.58,2.71
2010,1,1,17,35,356.65000000000003,2.5300000000000002
2010,1,1,17,40,1.68,2.31
2010,1,1,17,45,8.05,2.08
2010,1,1,17,50,15.39,1.8800000000000001
2010,1,1,17,55,24.1,1.72
2010,1,1,18,0,33.3,1.6300000000000001
2010,1,1,18,5,40.22,1.56
2010,1,1,18,10,44.36,1.52
2010,1,1,18,15,45.11,1.56
2010,1,1,18,20,41.57,1.6600000000000001
2010,1,1,18,25,35.76,1.76
2010,1,1,18,30,29.240000000000002,1.78
2010,1,1,18,35,23.19,1.68
2010,1,1,18,40,21.04,1.46
2010,1,1,18,45,25.560000000000002,1.19
2010,1,1,18,50,37.43,0.96
2010,1,1,18,55,52.51,0.92
2010,1,1,19,0,60.77,1.03
2010,1,1,19,5,62.370000000000005,1.17
2010,1,1,19,10,63.190000000000005,1.23
2010,1,1,19,15,64.29,1.19
2010,1,1,19,20,65.11,1.09
2010,1,1,19,25,65.26,0.93
2010,1,1,19,30,66.92,0.76
2010,1,1,19,35,73.39,0.59
2010,1,1,19,40,87.32000000000001,0.48
2010,1,1,19,45,99.95,0.42
2010,1,1,19,50,97.72,0.38
2010,1,1,19,55,84.44,0.41000000000000003
2010,1,1,20,0,72.86,0.49
2010,1,1,20,5,68.17,0.62
2010,1,1,20,10,69.46000000000001,0.77
2010,1,1,20,15,74.66,0.86
2010,1,1,20,20,84.22,0.88
2010,1,1,20,25,96.03,0.88
2010,1,1,20,30,106.02,0.8200000000000001
2010,1,1,20,35,109.39,0.52
2010,1,1,20,40,271.91,0.21
2010,1,1,20,45,307.56,0.47000000000000003
2010,1,1,20,50,293.79,0.26
2010,1,1,20,55,12.6,0.13
2010,1,1,21,0,145.39000000000001,0.31
2010,1,1,21,5,147.16,0.5
2010,1,1,21,10,147.52,0.5700000000000001
2010,1,1,21,15,147.02,0.56
2010,1,1,21,20,147.82,0.5
2010,1,1,21,25,148.39000000000001,0.41000000000000003
2010,1,1,21,30,145.09,0.3
2010,1,1,21,35,131.89000000000001,0.27
2010,1,1,21,40,127.03,0.31
2010,1,1,21,45,133.83,0.36
2010,1,1,21,50,144.1,0.42
2010,1,1,21,55,155.04,0.49
2010,1,1,22,0,162.76,0.52
2010,1,1,22,5,167.99,0.5
2010,1,1,22,10,168.32,0.49
2010,1,1,22,15,165.52,0.49
2010,1,1,22,20,164.26,0.49
2010,1,1,22,25,170.99,0.46
2010,1,1,22,30,180.09,0.45
2010,1,1,22,35,185.59,0.46
2010,1,1,22,40,186.46,0.55
2010,1,1,22,45,184.02,0.65
2010,1,1,22,50,177.52,0.74
2010,1,1,22,55,167.34,0.87
2010,1,1,23,0,160.3,0.99
2010,1,1,23,5,157.97,0.97
2010,1,1,23,10,158.19,0.84
2010,1,1,23,15,159.54,0.71
2010,1,1,23,20,161.23,0.67
2010,1,1,23,25,162.95000000000002,0.67
2010,1,1,23,30,164.36,0.66
2010,1,1,23,35,161.85,0.64
2010,1,1,23,40,153.07,0.65
2010,1,1,23,45,141.66,0.68
2010,1,1,23,50,132.24,0.7000000000000001
2010,1,1,23,55,122.85000000000001,0.76
2010,1,2,0,0,115.12,0.87
2010,1,2,0,5,110.03,0.99
2010,1,2,0,10,106.10000000000001,1.1300000000000001
2010,1,2,0,15,104.06,1.3
2010,1,2,0,20,103.51,1.47
2010,1,2,0,25,104.08,1.6300000000000001
2010,1,2,0,30,105.63,1.74
2010,1,2,0,35,108.89,1.8
2010,1,2,0,40,112.36,1.85
2010,1,2,0,45,115.5,1.93
2010,1,2,0,50,116.79,2.06
2010,1,2,0,55,117.21000000000001,2.16
2010,1,2,1,0,117.68,2.18
2010,1,2,1,5,117.32000000000001,2.15
2010,1,2,1,10,115.13,2.09
2010,1,2,1,15,115.24000000000001,2.05
2010,1,2,1,20,117.54,1.98
2010,1,2,1,25,120.59,1.8800000000000001
2010,1,2,1,30,122.44,1.75
2010,1,2,1,35,123.8,1.61
2010,1,2,1,40,123.42,1.54
2010,1,2,1,45,121.27,1.52
2010,1,2,1,50,117.61,1.5
2010,1,2,1,55,112.57000000000001,1.41
2010,1,2,2,0,106.31,1.22
2010,1,2,2,5,100.32000000000001,0.93
2010,1,2,2,10,101.17,0.61
2010,1,2,2,15,114.79,0.42
2010,1,2,2,20,123.03,0.38
2010,1,2,2,25,112.51,0.47000000000000003
2010,1,2,2,30,103.23,0.6900000000000001
2010,1,2,2,35,96.57000000000001,0.9500000000000001
2010,1,2,2,40,90.01,1.19
2010,1,2,2,45,82.99,1.27
2010,1,2,2,50,77.63,1.17
2010,1,2,2,55,75.08,1.01
2010,1,2,3,0,68.5,0.77
2010,1,2,3,5,60.15,0.56
2010,1,2,3,10,58.53,0.44
2010,1,2,3,15,55.71,0.32
2010,1,2,3,20,20.31,0.16
2010,1,2,3,25,188.53,0.15
2010,1,2,3,30,153.15,0.36
2010,1,2,3,35,147.72,0.53
2010,1,2,3,40,153.14000000000001,0.64
2010,1,2,3,45,163.36,0.73
2010,1,2,3,50,166.59,0.8200000000000001
2010,1,2,3,55,161.23,0.92
2010,1,2,4,0,154.96,1.11
2010,1,2,4,5,151.46,1.33
2010,1,2,4,10,149.75,1.53
2010,1,2,4,15,147.43,1.6400000000000001
2010,1,2,4,20,143.49,1.69
2010,1,2,4,25,138.32,1.69
2010,1,2,4,30,134.06,1.6300000000000001
2010,1,2,4,35,132.38,1.52
2010,1,2,4,40,133.52,1.43
2010,1,2,4,45,136.53,1.37
2010,1,2,4,50,138.56,1.35
2010,1,2,4,55,139.92000000000002,1.35
2010,1,2,5,0,143.95000000000002,1.3900000000000001
2010,1,2,5,5,150.07,1.41
2010,1,2,5,10,153.25,1.37
2010,1,2,5,15,148.42000000000002,1.24
2010,1,2,5,20,134.31,1.1400000000000001
2010,1,2,5,25,128.42000000000002,1.17
2010,1,2,5,30,127.59,1.24
2010,1,2,5,35,117.57000000000001,1.31
2010,1,2,5,40,99.8,1.47
2010,1,2,5,45,85.58,1.6300000000000001
2010,1,2,5,50,77.47,1.6500000000000001
2010,1,2,5,55,72.05,1.53
2010,1,2,6,0,68.33,1.2
2010,1,2,6,5,68.86,0.85
2010,1,2,6,10,68.27,0.73
2010,1,2,6,15,55.04,0.74
2010,1,2,6,20,38.67,0.72
2010,1,2,6,25,28.38,0.56
2010,1,2,6,30,65.05,0.24
2010,1,2,6,35,98.59,0.42
2010,1,2,6,40,126.25,0.62
2010,1,2,6,45,134.7,0.97
2010,1,2,6,50,141.13,1.08
2010,1,2,6,55,155.71,0.8200000000000001
2010,1,2,7,0,215.64000000000001,0.45
2010,1,2,7,5,82.29,0.55
2010,1,2,7,10,93.41,1.18
2010,1,2,7,15,95.84,1.58
2010,1,2,7,20,101.35000000000001,1.62
2010,1,2,7,25,116.28,1.4000000000000001
2010,1,2,7,30,140.85,1.34
2010,1,2,7,35,155.65,1.46
2010,1,2,7,40,159.81,1.5
2010,1,2,7,45,154.84,1.28
2010,1,2,7,50,138.52,0.81
2010,1,2,7,55,116.89,0.51
2010,1,2,8,0,127.26,0.58
2010,1,2,8,5,134.27,0.71
2010,1,2,8,10,144.58,0.87
2010,1,2,8,15,158.75,1.28
2010,1,2,8,20,169.64000000000001,1.79
2010,1,2,8,25,176.56,2.06
2010,1,2,8,30,179.70000000000002,2.02
2010,1,2,8,35,178.51,1.78
2010,1,2,8,40,173.41,1.46
2010,1,2,8,45,165.06,1.18
2010,1,2,8,50,164.54,1.04
2010,1,2,8,55,172.3,0.96
2010,1,2,9,0,150.07,0.72
2010,1,2,9,5,92.54,0.98
2010,1,2,9,10,77.58,1.3
2010,1,2,9,15,79.56,1.16
2010,1,2,9,20,89.15,0.87
2010,1,2,9,25,109.23,0.64
2010,1,2,9,30,124.25,0.52
2010,1,2,9,35,86.97,0.26
2010,1,2,9,40,21.67,0.52
2010,1,2,9,45,20.42,0.76
2010,1,2,9,50,21.45,1.02
2010,1,2,9,55,22.67,1.35
2010,1,2,10,0,25.12,1.61
2010,1,2,10,5,28.76,1.69
2010,1,2,10,10,33.17,1.62
2010,1,2,10,15,37.42,1.51
2010,1,2,10,20,42.910000000000004,1.3800000000000001
2010,1,2,10,25,50.02,1.17
2010,1,2,10,30,62.6,0.8200000000000001
2010,1,2,10,35,59.08,0.42
2010,1,2,10,40,226.24,0.78
2010,1,2,10,45,231.20000000000002,1.28
2010,1,2,10,50,240.95000000000002,1.56
2010,1,2,10,55,243.53,1.78
2010,1,2,11,0,238.72,1.96
2010,1,2,11,5,234.6,2.04
2010,1,2,11,10,236.76,2.0100000000000002
2010,1,2,11,15,243.16,1.84
2010,1,2,11,20,247.96,1.54
2010,1,2,11,25,247.86,1.1400000000000001
2010,1,2,11,30,238.44,0.75
2010,1,2,11,35,214.98000000000002,0.49
2010,1,2,11,40,176.4,0.45
2010,1,2,11,45,153.27,0.48
2010,1,2,11,50,139.3,0.53
2010,1,2,11,55,139.23,0.76
2010,1,2,12,0,139.70000000000002,1.11
2010,1,2,12,5,134.92000000000002,1.3900000000000001
2010,1,2,12,10,126,1.55
2010,1,2,12,15,118.32000000000001,1.73
2010,1,2,12,20,112.26,1.8800000000000001
2010,1,2,12,25,107.60000000000001,1.92
2010,1,2,12,30,108.12,1.83
2010,1,2,12,35,116.78,1.6600000000000001
2010,1,2,12,40,130.01,1.57
2010,1,2,12,45,135.16,1.6300000000000001
2010,1,2,12,50,126.13000000000001,1.75
2010,1,2,12,55,114.39,1.98
2010,1,2,13,0,113.61,2.08
2010,1,2,13,5,122.86,1.93
2010,1,2,13,10,138.59,1.6400000000000001
2010,1,2,13,15,162.27,1.22
2010,1,2,13,20,221.21,0.87
2010,1,2,13,25,288.38,2.06
2010,1,2,13,30,308.62,4.93
2010,1,2,13,35,314.98,8.42
2010,1,2,13,40,316.79,10.790000000000001
2010,1,2,13,45,316.56,11.03
2010,1,2,13,50,317.2,11.15
2010,1,2,13,55,319.48,11.58
2010,1,2,14,0,321.5,11.33
2010,1,2,14,5,322.76,10.72
2010,1,2,14,10,323.54,10.07
2010,1,2,14,15,325.32,9.21
2010,1,2,14,20,331.37,7.73
2010,1,2,14,25,345.47,5.99
2010,1,2,14,30,7.78,4.8
2010,1,2,14,35,25.95,4.25
2010,1,2,14,40,25.96,3.88
2010,1,2,14,45,10.38,3.86
2010,1,2,14,50,355.05,4.38
2010,1,2,14,55,346.78000000000003,4.94
2010,1,2,15,0,346.38,5.34
2010,1,2,15,5,350.6,5.71
2010,1,2,15,10,355.99,6.05
2010,1,2,15,15,3.0300000000000002,6.140000000000001
2010,1,2,15,20,6.8100000000000005,6.08
2010,1,2,15,25,4.8,6.11
2010,1,2,15,30,4.74,6.32
2010,1,2,15,35,5.67,6.57
2010,1,2,15,40,7.33,6.59
2010,1,2,15,45,10.78,6.47
2010,1,2,15,50,15.9,6.66
2010,1,2,15,55,20.87,7.38
2010,1,2,16,0,24.73,8
2010,1,2,16,5,26.36,8.370000000000001
2010,1,2,16,10,25.25,8.78
2010,1,2,16,15,23.97,8.61
2010,1,2,16,20,24.71,8.22
2010,1,2,16,25,25.47,7.88
2010,1,2,16,30,25.53,7.42
2010,1,2,16,35,25.03,6.66
2010,1,2,16,40,23.830000000000002,5.74
2010,1,2,16,45,22.02,5.03
2010,1,2,16,50,19.86,4.51
2010,1,2,16,55,17.53,3.97
2010,1,2,17,0,15.65,3.46
2010,1,2,17,5,12.59,3.2
2010,1,2,17,10,7.58,3.09
2010,1,2,17,15,3.0100000000000002,2.99
2010,1,2,17,20,0.27,2.7600000000000002
2010,1,2,17,25,0.51,2.36
2010,1,2,17,30,5.5200000000000005,1.82
2010,1,2,17,35,16.38,1.3800000000000001
2010,1,2,17,40,29.22,1.1400000000000001
2010,1,2,17,45,37.67,1.1
2010,1,2,17,50,45.83,1.06
2010,1,2,17,55,52.2,1.05
2010,1,2,18,0,52.49,1.05
2010,1,2,18,5,43.300000000000004,1.12
2010,1,2,18,10,28.22,1.2
2010,1,2,18,15,11.77,1.1400000000000001
2010,1,2,18,20,353.87,1.05
2010,1,2,18,25,338.88,0.98
2010,1,2,18,30,322.48,0.8300000000000001
2010,1,2,18,35,288.67,0.73
2010,1,2,18,40,254.6,0.99
2010,1,2,18,45,240.26,1.41
2010,1,2,18,50,234.93,1.75
2010,1,2,18,55,232.76,1.98
2010,1,2,19,0,231.3,2.14
2010,1,2,19,5,228.70000000000002,2.27
2010,1,2,19,10,224.79,2.4
2010,1,2,19,15,220.15,2.5500000000000003
2010,1,2,19,20,216.81,2.69
2010,1,2,19,25,216.11,2.74
2010,1,2,19,30,216.74,2.67
2010,1,2,19,35,217.79,2.54
2010,1,2,19,40,218.6,2.39
2010,1,2,19,45,217.78,2.25
2010,1,2,19,50,213.53,2.16
2010,1,2,19,55,205.99,2.19
2010,1,2,20,0,197.8,2.37
2010,1,2,20,5,191.70000000000002,2.66
2010,1,2,20,10,188.04,2.98
2010,1,2,20,15,186.45000000000002,3.2600000000000002
2010,1,2,20,20,186.64000000000001,3.45
2010,1,2,20,25,186.91,3.5700000000000003
2010,1,2,20,30,186.88,3.65
2010,1,2,20,35,186.62,3.68
2010,1,2,20,40,186.89000000000001,3.69
2010,1,2,20,45,188.27,3.7
2010,1,2,20,50,190.65,3.73
2010,1,2,20,55,193.28,3.7800000000000002
2010,1,2,21,0,195.85,3.83
2010,1,2,21,5,197.89000000000001,3.83
2010,1,2,21,10,198.97,3.7800000000000002
2010,1,2,21,15,199.05,3.67
2010,1,2,21,20,197.86,3.49
2010,1,2,21,25,194.82,3.2800000000000002
2010,1,2,21,30,189.48,3.13
2010,1,2,21,35,182.6,3.09
2010,1,2,21,40,175.74,3.19
2010,1,2,21,45,170.3,3.38
2010,1,2,21,50,166.39000000000001,3.6
2010,1,2,21,55,164.1,3.83
2010,1,2,22,0,163.49,4.1
2010,1,2,22,5,164.06,4.39
2010,1,2,22,10,165.6,4.57
2010,1,2,22,15,167.70000000000002,4.65
2010,1,2,22,20,169.41,4.64
2010,1,2,22,25,170.39000000000001,4.59
2010,1,2,22,30,171.18,4.61
2010,1,2,22,35,172.38,4.76
2010,1,2,22,40,174.16,4.97
2010,1,2,22,45,176.20000000000002,5.07
2010,1,2,22,50,178.32,5.0600000000000005
2010,1,2,22,55,180.18,5
2010,1,2,23,0,181.42000000000002,4.96
2010,1,2,23,5,181.99,4.92
2010,1,2,23,10,182.06,4.9
2010,1,2,23,15,181.71,4.9
2010,1,2,23,20,181.44,4.9
2010,1,2,23,25,181.27,4.86
2010,1,2,23,30,181.02,4.76
2010,1,2,23,35,180.38,4.63
2010,1,2,23,40,179.16,4.53
2010,1,2,23,45,177.43,4.48
2010,1,2,23,50,175.55,4.49
2010,1,2,23,55,173.74,4.57
2010,1,3,0,0,171.93,4.66
2010,1,3,0,5,169.6,4.7700000000000005
2010,1,3,0,10,166.87,4.93
2010,1,3,0,15,163.83,5.15
2010,1,3,0,20,161.24,5.37
2010,1,3,0,25,159.1,5.5600000000000005
2010,1,3,0,30,157.32,5.68
2010,1,3,0,35,156.32,5.71
2010,1,3,0,40,156.3,5.68
2010,1,3,0,45,156.76,5.65
2010,1,3,0,50,157.25,5.64
2010,1,3,0,55,157.97,5.64
2010,1,3,1,0,159.21,5.64
2010,1,3,1,5,161.12,5.7
2010,1,3,1,10,163.43,5.8500000000000005
2010,1,3,1,15,165.1,6.08
2010,1,3,1,20,166.04,6.3100000000000005
2010,1,3,1,25,166.28,6.46
2010,1,3,1,30,166.09,6.51
2010,1,3,1,35,165.6,6.46
2010,1,3,1,40,164.68,6.4
2010,1,3,1,45,163.59,6.33
2010,1,3,1,50,162.51,6.25
2010,1,3,1,55,161.51,6.18
2010,1,3,2,0,160.52,6.12
2010,1,3,2,5,159.45000000000002,6.05
2010,1,3,2,10,158.52,5.97
2010,1,3,2,15,157.76,5.87
2010,1,3,2,20,157.17000000000002,5.7700000000000005
2010,1,3,2,25,157.18,5.65
2010,1,3,2,30,157.75,5.49
2010,1,3,2,35,158.64000000000001,5.3500000000000005
2010,1,3,2,40,159.65,5.23
2010,1,3,2,45,160.3,5.2
2010,1,3,2,50,160.42000000000002,5.26
2010,1,3,2,55,160.05,5.37
2010,1,3,3,0,159.47,5.5
2010,1,3,3,5,159.01,5.64
2010,1,3,3,10,158.78,5.74
2010,1,3,3,15,158.77,5.8
2010,1,3,3,20,158.97,5.8100000000000005
2010,1,3,3,25,159.14000000000001,5.76
2010,1,3,3,30,159.45000000000002,5.71
2010,1,3,3,35,159.83,5.66
2010,1,3,3,40,160.17000000000002,5.62
2010,1,3,3,45,160.49,5.58
2010,1,3,3,50,160.83,5.51
2010,1,3,3,55,161.31,5.45
2010,1,3,4,0,162.02,5.37
2010,1,3,4,5,162.88,5.3100000000000005
2010,1,3,4,10,163.66,5.26
2010,1,3,4,15,164.5,5.22
2010,1,3,4,20,165.13,5.18
2010,1,3,4,25,165.84,5.12
2010,1,3,4,30,166.79,5.04
2010,1,3,4,35,167.56,4.97
2010,1,3,4,40,168.32,4.9
2010,1,3,4,45,168.52,4.8100000000000005
2010,1,3,4,50,168.57,4.7
2010,1,3,4,55,168.39000000000001,4.5600000000000005
2010,1,3,5,0,167.95000000000002,4.42
2010,1,3,5,5,167.59,4.3
2010,1,3,5,10,167.77,4.2
2010,1,3,5,15,168.37,4.12
2010,1,3,5,20,169.23,4.07
2010,1,3,5,25,169.71,4.0200000000000005
2010,1,3,5,30,169.76,3.98
2010,1,3,5,35,169.79,3.94
2010,1,3,5,40,170.17000000000002,3.92
2010,1,3,5,45,171.03,3.9
2010,1,3,5,50,172.01,3.87
2010,1,3,5,55,172.55,3.84
2010,1,3,6,0,172.76,3.79
2010,1,3,6,5,172.86,3.71
2010,1,3,6,10,172.78,3.61
2010,1,3,6,15,172.4,3.49
2010,1,3,6,20,171.4,3.37
2010,1,3,6,25,169.86,3.24
2010,1,3,6,30,168.24,3.13
2010,1,3,6,35,166.34,3.06
2010,1,3,6,40,163.94,3.0300000000000002
2010,1,3,6,45,161.31,3.04
2010,1,3,6,50,158.77,3.1
2010,1,3,6,55,156.74,3.18
2010,1,3,7,0,155.35,3.2600000000000002
2010,1,3,7,5,154.34,3.33
2010,1,3,7,10,153.74,3.41
2010,1,3,7,15,154.01,3.5
2010,1,3,7,20,155.04,3.61
2010,1,3,7,25,156.65,3.74
2010,1,3,7,30,158.71,3.85
2010,1,3,7,35,160.77,3.92
2010,1,3,7,40,162.71,3.97
2010,1,3,7,45,164.6,4
2010,1,3,7,50,166.3,4.03
2010,1,3,7,55,167.64000000000001,4.0600000000000005
2010,1,3,8,0,168.6,4.07
2010,1,3,8,5,169.06,4.05
2010,1,3,8,10,169.41,3.97
2010,1,3,8,15,170,3.85
2010,1,3,8,20,170.89000000000001,3.63
2010,1,3,8,25,170.6,3.38
2010,1,3,8,30,169.22,3.14
2010,1,3,8,35,166.70000000000002,2.96
2010,1,3,8,40,163.57,2.83
2010,1,3,8,45,160.45000000000002,2.74
