SiteID,856431,Site Timezone,-7,Data Timezone,-7,Longitude,-105.102600098,Latitude,39.6388206482
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2008,1,1,0,0,50.480000000000004,6.67
2008,1,1,0,5,48.410000000000004,6.3100000000000005
2008,1,1,0,10,44.85,5.51
2008,1,1,0,15,40.17,4.7
2008,1,1,0,20,32.02,3.91
2008,1,1,0,25,24.2,3.2600000000000002
2008,1,1,0,30,15.8,2.85
2008,1,1,0,35,3.27,2.6
2008,1,1,0,40,351.16,2.56
2008,1,1,0,45,339.46,2.86
2008,1,1,0,50,333.6,3.12
2008,1,1,0,55,331.87,3.22
2008,1,1,1,0,332.67,3.18
2008,1,1,1,5,334.97,3.0300000000000002
2008,1,1,1,10,340.39,2.83
2008,1,1,1,15,347.94,2.72
2008,1,1,1,20,352.11,2.83
2008,1,1,1,25,355.59000000000003,2.91
2008,1,1,1,30,6.82,2.8000000000000003
2008,1,1,1,35,29.32,2.74
2008,1,1,1,40,51.300000000000004,3.1
2008,1,1,1,45,66.26,3.45
2008,1,1,1,50,84.98,3.98
2008,1,1,1,55,104.49000000000001,3.8000000000000003
2008,1,1,2,0,126.85000000000001,3.0500000000000003
2008,1,1,2,5,129.99,3.04
2008,1,1,2,10,117.43,2.89
2008,1,1,2,15,108.56,2.68
2008,1,1,2,20,113.7,2.49
2008,1,1,2,25,131.64000000000001,2.46
2008,1,1,2,30,150.69,2.81
2008,1,1,2,35,161.87,3.15
2008,1,1,2,40,168.66,3.24
2008,1,1,2,45,172.43,3.21
2008,1,1,2,50,172.69,3.14
2008,1,1,2,55,171.1,3.08
2008,1,1,3,0,169.53,3
2008,1,1,3,5,167.55,2.9
2008,1,1,3,10,165.26,2.7600000000000002
2008,1,1,3,15,163.27,2.5300000000000002
2008,1,1,3,20,162.55,2.23
2008,1,1,3,25,163.36,1.9100000000000001
2008,1,1,3,30,163.70000000000002,1.6
2008,1,1,3,35,160.31,1.28
2008,1,1,3,40,154,1.02
2008,1,1,3,45,150.83,0.85
2008,1,1,3,50,158.48,0.78
2008,1,1,3,55,169.51,0.86
2008,1,1,4,0,175.76,1.05
2008,1,1,4,5,179.32,1.32
2008,1,1,4,10,180.75,1.69
2008,1,1,4,15,179.48,2.08
2008,1,1,4,20,176.75,2.43
2008,1,1,4,25,175.29,2.77
2008,1,1,4,30,176.01,3.12
2008,1,1,4,35,178.43,3.43
2008,1,1,4,40,180.17000000000002,3.67
2008,1,1,4,45,180.38,3.77
2008,1,1,4,50,178.88,3.8200000000000003
2008,1,1,4,55,177.26,3.93
2008,1,1,5,0,176.07,4.13
2008,1,1,5,5,175.97,4.44
2008,1,1,5,10,177.01,4.8100000000000005
2008,1,1,5,15,178.1,5.12
2008,1,1,5,20,178.49,5.3
2008,1,1,5,25,178.67000000000002,5.2700000000000005
2008,1,1,5,30,179.15,5.15
2008,1,1,5,35,179.21,5.08
2008,1,1,5,40,178.84,5.1000000000000005
2008,1,1,5,45,178.68,5.29
2008,1,1,5,50,178.56,5.57
2008,1,1,5,55,177.77,5.9
2008,1,1,6,0,176.66,6.2
2008,1,1,6,5,175.63,6.37
2008,1,1,6,10,174.47,6.42
2008,1,1,6,15,172.92000000000002,6.47
2008,1,1,6,20,171.22,6.49
2008,1,1,6,25,169.91,6.38
2008,1,1,6,30,168.69,6.2700000000000005
2008,1,1,6,35,167.42000000000002,6.44
2008,1,1,6,40,166.81,6.93
2008,1,1,6,45,166.45000000000002,7.38
2008,1,1,6,50,165.76,7.48
2008,1,1,6,55,165.12,7.3500000000000005
2008,1,1,7,0,164.83,7.19
2008,1,1,7,5,164.64000000000001,7.140000000000001
2008,1,1,7,10,164.35,7.22
2008,1,1,7,15,163.69,7.3
2008,1,1,7,20,162.79,7.32
2008,1,1,7,25,161.69,7.23
2008,1,1,7,30,160.78,7.04
2008,1,1,7,35,160.67000000000002,6.88
2008,1,1,7,40,160.77,6.8500000000000005
2008,1,1,7,45,160.88,6.82
2008,1,1,7,50,161.20000000000002,6.67
2008,1,1,7,55,161.56,6.44
2008,1,1,8,0,161.68,6.2
2008,1,1,8,5,161.58,5.94
2008,1,1,8,10,162.14000000000001,5.68
2008,1,1,8,15,163.4,5.42
2008,1,1,8,20,164.8,5.08
2008,1,1,8,25,166.21,4.67
2008,1,1,8,30,167.68,4.21
2008,1,1,8,35,170.35,3.7
2008,1,1,8,40,173.81,3.19
2008,1,1,8,45,178.51,2.59
2008,1,1,8,50,184.98,2.08
2008,1,1,8,55,192.87,1.6400000000000001
2008,1,1,9,0,202.26,1.3
2008,1,1,9,5,215.71,1.08
2008,1,1,9,10,233.27,0.9500000000000001
2008,1,1,9,15,249.1,0.9
2008,1,1,9,20,256.68,0.9
2008,1,1,9,25,259.31,0.87
2008,1,1,9,30,259.9,0.85
2008,1,1,9,35,260.22,0.79
2008,1,1,9,40,253.76000000000002,0.7000000000000001
2008,1,1,9,45,236.74,0.68
2008,1,1,9,50,216.84,0.74
2008,1,1,9,55,200.06,0.87
2008,1,1,10,0,188.85,1
2008,1,1,10,5,183.14000000000001,1.06
2008,1,1,10,10,179.41,1.1
2008,1,1,10,15,174.83,1.1300000000000001
2008,1,1,10,20,169.22,1.1500000000000001
2008,1,1,10,25,163.79,1.19
2008,1,1,10,30,159.71,1.26
2008,1,1,10,35,155.4,1.36
2008,1,1,10,40,152.01,1.4000000000000001
2008,1,1,10,45,149.34,1.36
2008,1,1,10,50,147.25,1.26
2008,1,1,10,55,144.23,1.16
2008,1,1,11,0,138.98,1.1400000000000001
2008,1,1,11,5,133.75,1.16
2008,1,1,11,10,129.58,1.23
2008,1,1,11,15,126.35000000000001,1.36
2008,1,1,11,20,125.57000000000001,1.54
2008,1,1,11,25,127.38000000000001,1.76
2008,1,1,11,30,130.68,1.98
2008,1,1,11,35,134.72,2.16
2008,1,1,11,40,138.45000000000002,2.2800000000000002
2008,1,1,11,45,141.86,2.34
2008,1,1,11,50,144.46,2.38
2008,1,1,11,55,145.62,2.42
2008,1,1,12,0,145.92000000000002,2.46
2008,1,1,12,5,145.84,2.5
2008,1,1,12,10,145.18,2.5
2008,1,1,12,15,143.48,2.46
2008,1,1,12,20,140.33,2.39
2008,1,1,12,25,136.41,2.3000000000000003
2008,1,1,12,30,131.72,2.21
2008,1,1,12,35,126.96000000000001,2.12
2008,1,1,12,40,122.37,2
2008,1,1,12,45,117.62,1.8800000000000001
2008,1,1,12,50,112.62,1.75
2008,1,1,12,55,107.55,1.6500000000000001
2008,1,1,13,0,103.21000000000001,1.61
2008,1,1,13,5,99.48,1.59
2008,1,1,13,10,95.55,1.57
2008,1,1,13,15,90.66,1.55
2008,1,1,13,20,84.56,1.53
2008,1,1,13,25,78.74,1.54
2008,1,1,13,30,73.19,1.54
2008,1,1,13,35,67.47,1.56
2008,1,1,13,40,63.46,1.6
2008,1,1,13,45,60.95,1.6500000000000001
2008,1,1,13,50,58.620000000000005,1.69
2008,1,1,13,55,57.410000000000004,1.73
2008,1,1,14,0,57,1.78
2008,1,1,14,5,56.69,1.83
2008,1,1,14,10,56.81,1.8800000000000001
2008,1,1,14,15,57.11,1.93
2008,1,1,14,20,57.09,1.99
2008,1,1,14,25,57.25,2.04
2008,1,1,14,30,57.93,2.09
2008,1,1,14,35,58.28,2.15
2008,1,1,14,40,58.730000000000004,2.19
2008,1,1,14,45,58.83,2.21
2008,1,1,14,50,58.69,2.2600000000000002
2008,1,1,14,55,58.83,2.32
2008,1,1,15,0,58.7,2.39
2008,1,1,15,5,58.25,2.5300000000000002
2008,1,1,15,10,57.620000000000005,2.66
2008,1,1,15,15,56.1,2.74
2008,1,1,15,20,53.21,2.84
2008,1,1,15,25,49.67,2.95
2008,1,1,15,30,45.52,3.08
2008,1,1,15,35,41.02,3.2600000000000002
2008,1,1,15,40,36.660000000000004,3.47
2008,1,1,15,45,32.6,3.7
2008,1,1,15,50,29.42,3.93
2008,1,1,15,55,27.41,4.14
2008,1,1,16,0,26.34,4.3
2008,1,1,16,5,26.25,4.44
2008,1,1,16,10,26.580000000000002,4.55
2008,1,1,16,15,26.830000000000002,4.63
2008,1,1,16,20,27.14,4.7
2008,1,1,16,25,27.490000000000002,4.75
2008,1,1,16,30,27.54,4.74
2008,1,1,16,35,27.02,4.71
2008,1,1,16,40,26.71,4.69
2008,1,1,16,45,26.810000000000002,4.66
2008,1,1,16,50,26.67,4.61
2008,1,1,16,55,25.87,4.5200000000000005
2008,1,1,17,0,21.400000000000002,4.53
2008,1,1,17,5,18.55,4.43
2008,1,1,17,10,15.89,4.3500000000000005
2008,1,1,17,15,13.27,4.28
2008,1,1,17,20,10.65,4.2
2008,1,1,17,25,8.14,4.13
2008,1,1,17,30,5.91,4.0600000000000005
2008,1,1,17,35,4.0200000000000005,4.01
2008,1,1,17,40,2.6,3.98
2008,1,1,17,45,1.72,3.98
2008,1,1,17,50,1.16,4.0200000000000005
2008,1,1,17,55,0.7000000000000001,4.07
2008,1,1,18,0,359.93,4.1
2008,1,1,18,5,358.66,4.12
2008,1,1,18,10,356.96,4.13
2008,1,1,18,15,355.19,4.14
2008,1,1,18,20,353.39,4.13
2008,1,1,18,25,351.68,4.13
2008,1,1,18,30,349.96,4.13
2008,1,1,18,35,348.32,4.11
2008,1,1,18,40,346.76,4.07
2008,1,1,18,45,345.37,4.03
2008,1,1,18,50,344.04,4
2008,1,1,18,55,342.82,3.99
2008,1,1,19,0,341.6,3.99
2008,1,1,19,5,340.42,3.98
2008,1,1,19,10,339.31,3.96
2008,1,1,19,15,338.39,3.93
2008,1,1,19,20,337.8,3.87
2008,1,1,19,25,337.42,3.81
2008,1,1,19,30,337.31,3.7800000000000002
2008,1,1,19,35,337.68,3.74
2008,1,1,19,40,338.44,3.7
2008,1,1,19,45,339.92,3.66
2008,1,1,19,50,341.93,3.62
2008,1,1,19,55,344.25,3.58
2008,1,1,20,0,346.72,3.5300000000000002
2008,1,1,20,5,349.24,3.47
2008,1,1,20,10,351.72,3.41
2008,1,1,20,15,354.01,3.34
2008,1,1,20,20,356.2,3.2800000000000002
2008,1,1,20,25,358.28000000000003,3.22
2008,1,1,20,30,0.29,3.15
2008,1,1,20,35,1.94,3.09
2008,1,1,20,40,3.2800000000000002,3.02
2008,1,1,20,45,4.15,2.96
2008,1,1,20,50,4.39,2.9
2008,1,1,20,55,3.7,2.84
2008,1,1,21,0,2.38,2.75
2008,1,1,21,5,0.79,2.67
2008,1,1,21,10,359.19,2.58
2008,1,1,21,15,357.69,2.48
2008,1,1,21,20,356.22,2.38
2008,1,1,21,25,355.22,2.24
2008,1,1,21,30,354.2,2.06
2008,1,1,21,35,352.78000000000003,1.84
2008,1,1,21,40,350.53000000000003,1.61
2008,1,1,21,45,347.7,1.36
2008,1,1,21,50,345.48,1.11
2008,1,1,21,55,344.06,0.89
2008,1,1,22,0,342.75,0.6900000000000001
2008,1,1,22,5,344.40000000000003,0.48
2008,1,1,22,10,12.15,0.29
2008,1,1,22,15,44.81,0.29
2008,1,1,22,20,61.45,0.32
2008,1,1,22,25,81.11,0.42
2008,1,1,22,30,90.19,0.54
2008,1,1,22,35,90.81,0.63
2008,1,1,22,40,89.23,0.66
2008,1,1,22,45,88.53,0.67
2008,1,1,22,50,90.28,0.68
2008,1,1,22,55,92.88,0.68
2008,1,1,23,0,95.26,0.68
2008,1,1,23,5,97.11,0.6900000000000001
2008,1,1,23,10,98.21000000000001,0.73
2008,1,1,23,15,98.52,0.77
2008,1,1,23,20,99.34,0.81
2008,1,1,23,25,100.21000000000001,0.8300000000000001
2008,1,1,23,30,100.98,0.85
2008,1,1,23,35,101.3,0.87
2008,1,1,23,40,101.57000000000001,0.87
2008,1,1,23,45,102.69,0.87
2008,1,1,23,50,104.48,0.87
2008,1,1,23,55,107.29,0.87
2008,1,2,0,0,111.96000000000001,0.89
2008,1,2,0,5,116.98,0.96
2008,1,2,0,10,120.39,1.05
2008,1,2,0,15,122.75,1.1500000000000001
2008,1,2,0,20,124.48,1.26
2008,1,2,0,25,126.14,1.36
2008,1,2,0,30,127.3,1.45
2008,1,2,0,35,128.4,1.53
2008,1,2,0,40,129.69,1.58
2008,1,2,0,45,131.13,1.59
2008,1,2,0,50,132.45,1.53
2008,1,2,0,55,133.88,1.42
2008,1,2,1,0,134.82,1.29
2008,1,2,1,5,135.81,1.16
2008,1,2,1,10,136.14000000000001,1.02
2008,1,2,1,15,135.28,0.88
2008,1,2,1,20,135.21,0.76
2008,1,2,1,25,136.42000000000002,0.66
2008,1,2,1,30,138.49,0.61
2008,1,2,1,35,141.47,0.61
2008,1,2,1,40,145.38,0.65
2008,1,2,1,45,147.4,0.73
2008,1,2,1,50,147.37,0.8300000000000001
2008,1,2,1,55,145.57,0.9
2008,1,2,2,0,142.22,0.9400000000000001
2008,1,2,2,5,139.33,0.97
2008,1,2,2,10,138.25,0.98
2008,1,2,2,15,138.22,0.9500000000000001
2008,1,2,2,20,138.06,0.91
2008,1,2,2,25,138.05,0.87
2008,1,2,2,30,138.01,0.85
2008,1,2,2,35,137.73,0.84
2008,1,2,2,40,137.31,0.8300000000000001
2008,1,2,2,45,137.56,0.8200000000000001
2008,1,2,2,50,138.33,0.81
2008,1,2,2,55,139.18,0.8200000000000001
2008,1,2,3,0,138.78,0.84
2008,1,2,3,5,137.59,0.86
2008,1,2,3,10,137.27,0.89
2008,1,2,3,15,138.28,0.92
2008,1,2,3,20,139.87,0.9500000000000001
2008,1,2,3,25,143.18,0.97
2008,1,2,3,30,148.94,0.96
2008,1,2,3,35,156.37,0.91
2008,1,2,3,40,164.48,0.86
2008,1,2,3,45,172.02,0.8
2008,1,2,3,50,179.95000000000002,0.73
2008,1,2,3,55,188.98,0.65
2008,1,2,4,0,198.25,0.61
2008,1,2,4,5,204.6,0.5700000000000001
2008,1,2,4,10,205.33,0.54
2008,1,2,4,15,195.35,0.51
2008,1,2,4,20,177.59,0.56
2008,1,2,4,25,164.82,0.7000000000000001
2008,1,2,4,30,156.76,0.85
2008,1,2,4,35,152.34,1
2008,1,2,4,40,150.98,1.11
2008,1,2,4,45,152.72,1.18
2008,1,2,4,50,156.68,1.22
2008,1,2,4,55,161.49,1.22
2008,1,2,5,0,165.8,1.2
2008,1,2,5,5,169.29,1.1400000000000001
2008,1,2,5,10,171.92000000000002,1.1
2008,1,2,5,15,174.06,1.08
2008,1,2,5,20,175.76,1.08
2008,1,2,5,25,177.83,1.09
2008,1,2,5,30,180.9,1.1
2008,1,2,5,35,184.56,1.1500000000000001
2008,1,2,5,40,186,1.23
2008,1,2,5,45,185.28,1.31
2008,1,2,5,50,184,1.35
2008,1,2,5,55,183.02,1.36
2008,1,2,6,0,182.08,1.3800000000000001
2008,1,2,6,5,181.70000000000002,1.41
2008,1,2,6,10,182.05,1.4000000000000001
2008,1,2,6,15,181.88,1.3800000000000001
2008,1,2,6,20,180.46,1.35
2008,1,2,6,25,177.99,1.3
2008,1,2,6,30,175.48,1.24
2008,1,2,6,35,171.97,1.17
2008,1,2,6,40,167.41,1.1400000000000001
2008,1,2,6,45,162.71,1.1400000000000001
2008,1,2,6,50,159.56,1.1300000000000001
2008,1,2,6,55,158.35,1.07
2008,1,2,7,0,158.76,1.01
2008,1,2,7,5,157.94,0.99
2008,1,2,7,10,154,0.99
2008,1,2,7,15,148.42000000000002,0.99
2008,1,2,7,20,142.22,0.97
2008,1,2,7,25,136.58,0.9500000000000001
2008,1,2,7,30,131.86,0.93
2008,1,2,7,35,127.01,0.92
2008,1,2,7,40,122.62,0.96
2008,1,2,7,45,119.85000000000001,1.03
2008,1,2,7,50,117.01,1.12
2008,1,2,7,55,114.94,1.1500000000000001
2008,1,2,8,0,112.82000000000001,1.12
2008,1,2,8,5,111.52,1.05
2008,1,2,8,10,112.43,0.96
2008,1,2,8,15,114.49000000000001,0.87
2008,1,2,8,20,115.83,0.76
2008,1,2,8,25,116.56,0.64
2008,1,2,8,30,115.66,0.54
2008,1,2,8,35,112.64,0.49
2008,1,2,8,40,109.52,0.48
2008,1,2,8,45,105.96000000000001,0.52
2008,1,2,8,50,104.72,0.61
2008,1,2,8,55,107.13,0.71
2008,1,2,9,0,109.02,0.76
2008,1,2,9,5,109.56,0.8
2008,1,2,9,10,108.21000000000001,0.81
2008,1,2,9,15,105.05,0.8
2008,1,2,9,20,100.41,0.74
2008,1,2,9,25,96.75,0.66
2008,1,2,9,30,93.45,0.59
2008,1,2,9,35,88.54,0.54
2008,1,2,9,40,81.31,0.49
2008,1,2,9,45,71.95,0.44
2008,1,2,9,50,58.09,0.4
2008,1,2,9,55,43.07,0.39
2008,1,2,10,0,32.47,0.43
2008,1,2,10,5,26.12,0.49
2008,1,2,10,10,22.31,0.53
2008,1,2,10,15,19.01,0.55
2008,1,2,10,20,17.55,0.59
2008,1,2,10,25,20.28,0.65
2008,1,2,10,30,24.11,0.71
2008,1,2,10,35,24.42,0.76
2008,1,2,10,40,21.95,0.8
2008,1,2,10,45,19.51,0.85
2008,1,2,10,50,18.77,0.9
2008,1,2,10,55,21.19,0.97
2008,1,2,11,0,25.3,1.04
2008,1,2,11,5,28.7,1.05
2008,1,2,11,10,30.46,1.04
2008,1,2,11,15,31.84,1.01
2008,1,2,11,20,34.71,0.98
2008,1,2,11,25,39.67,0.96
2008,1,2,11,30,44.58,0.96
2008,1,2,11,35,47.79,0.9500000000000001
2008,1,2,11,40,49.47,0.93
2008,1,2,11,45,50.67,0.87
2008,1,2,11,50,50.36,0.79
2008,1,2,11,55,49.07,0.73
2008,1,2,12,0,47.56,0.68
2008,1,2,12,5,44.46,0.64
2008,1,2,12,10,39.58,0.6
2008,1,2,12,15,34,0.59
2008,1,2,12,20,27.900000000000002,0.64
2008,1,2,12,25,23.95,0.75
2008,1,2,12,30,24.02,0.87
2008,1,2,12,35,26.53,0.98
2008,1,2,12,40,29.77,1.04
2008,1,2,12,45,31.63,1.09
2008,1,2,12,50,31.3,1.16
2008,1,2,12,55,30.46,1.21
2008,1,2,13,0,29.67,1.23
2008,1,2,13,5,27.88,1.2
2008,1,2,13,10,25.35,1.1500000000000001
2008,1,2,13,15,23.12,1.1300000000000001
2008,1,2,13,20,22.12,1.12
2008,1,2,13,25,22.71,1.11
2008,1,2,13,30,24.93,1.09
2008,1,2,13,35,28.02,1.1
2008,1,2,13,40,30.02,1.12
2008,1,2,13,45,31.45,1.12
2008,1,2,13,50,33.03,1.09
2008,1,2,13,55,33.49,1.06
2008,1,2,14,0,32.11,1.06
2008,1,2,14,5,30.59,1.08
2008,1,2,14,10,31.310000000000002,1.08
2008,1,2,14,15,34.05,1.08
2008,1,2,14,20,37.7,1.08
2008,1,2,14,25,40.71,1.1
2008,1,2,14,30,42.6,1.17
2008,1,2,14,35,43.93,1.24
2008,1,2,14,40,45.11,1.29
2008,1,2,14,45,45.63,1.29
2008,1,2,14,50,45.410000000000004,1.21
2008,1,2,14,55,46.74,1.1400000000000001
2008,1,2,15,0,48.61,1.08
2008,1,2,15,5,50.85,1.02
2008,1,2,15,10,53.24,0.92
2008,1,2,15,15,55.64,0.81
2008,1,2,15,20,57.31,0.67
2008,1,2,15,25,59.31,0.53
2008,1,2,15,30,55.07,0.36
2008,1,2,15,35,13.91,0.18
2008,1,2,15,40,311.71,0.21
2008,1,2,15,45,305.7,0.28
2008,1,2,15,50,310.1,0.32
2008,1,2,15,55,199.1,0.35000000000000003
2008,1,2,16,0,200.09,0.37
2008,1,2,16,5,318.1,0.38
2008,1,2,16,10,320.33,0.38
2008,1,2,16,15,323.18,0.36
2008,1,2,16,20,324.93,0.35000000000000003
2008,1,2,16,25,327.79,0.33
2008,1,2,16,30,324.86,0.3
2008,1,2,16,35,209.74,0.25
2008,1,2,16,40,194.74,0.19
2008,1,2,16,45,151.09,0.28
2008,1,2,16,50,138.97,0.44
2008,1,2,16,55,135.89000000000001,0.58
2008,1,2,17,0,135.59,0.7000000000000001
2008,1,2,17,5,137.23,0.8300000000000001
2008,1,2,17,10,139.36,0.97
2008,1,2,17,15,140.98,1.12
2008,1,2,17,20,143.06,1.23
2008,1,2,17,25,146.44,1.3
2008,1,2,17,30,151.57,1.36
2008,1,2,17,35,157.22,1.3800000000000001
2008,1,2,17,40,162.77,1.44
2008,1,2,17,45,167.76,1.55
2008,1,2,17,50,171.58,1.6500000000000001
2008,1,2,17,55,175.05,1.74
2008,1,2,18,0,177.5,1.78
2008,1,2,18,5,180.48,1.8
2008,1,2,18,10,184.01,1.79
2008,1,2,18,15,186.11,1.75
2008,1,2,18,20,186.72,1.6400000000000001
2008,1,2,18,25,185.97,1.49
2008,1,2,18,30,184.3,1.29
2008,1,2,18,35,181.03,1.11
2008,1,2,18,40,176.37,1
2008,1,2,18,45,170.61,0.9
2008,1,2,18,50,163.14000000000001,0.79
2008,1,2,18,55,157.62,0.67
2008,1,2,19,0,157.46,0.6
2008,1,2,19,5,160.88,0.58
2008,1,2,19,10,166.39000000000001,0.59
2008,1,2,19,15,175,0.64
2008,1,2,19,20,184.92000000000002,0.71
2008,1,2,19,25,193.13,0.77
2008,1,2,19,30,197.55,0.8200000000000001
2008,1,2,19,35,200.14000000000001,0.85
2008,1,2,19,40,201.62,0.8300000000000001
2008,1,2,19,45,201.29,0.8
2008,1,2,19,50,200.94,0.77
2008,1,2,19,55,200.22,0.73
2008,1,2,20,0,198.51,0.72
2008,1,2,20,5,196.24,0.73
2008,1,2,20,10,193.56,0.75
2008,1,2,20,15,192.27,0.79
2008,1,2,20,20,191.22,0.8300000000000001
2008,1,2,20,25,190.09,0.85
2008,1,2,20,30,188.98,0.89
2008,1,2,20,35,187.81,0.98
2008,1,2,20,40,187.66,1.1
2008,1,2,20,45,189.3,1.21
2008,1,2,20,50,192.05,1.29
2008,1,2,20,55,194.5,1.32
2008,1,2,21,0,196.21,1.31
2008,1,2,21,5,197.32,1.26
2008,1,2,21,10,198.86,1.18
2008,1,2,21,15,201.74,1.08
2008,1,2,21,20,206.86,0.9400000000000001
2008,1,2,21,25,214.06,0.79
2008,1,2,21,30,221.89000000000001,0.65
2008,1,2,21,35,229.36,0.51
2008,1,2,21,40,232.63,0.41000000000000003
2008,1,2,21,45,230.75,0.35000000000000003
2008,1,2,21,50,227.76,0.31
2008,1,2,21,55,222.48000000000002,0.3
2008,1,2,22,0,215.09,0.31
2008,1,2,22,5,209.01,0.35000000000000003
2008,1,2,22,10,207.55,0.39
2008,1,2,22,15,210.9,0.39
2008,1,2,22,20,218.44,0.33
2008,1,2,22,25,229.46,0.2
2008,1,2,22,30,334.68,0.15
2008,1,2,22,35,341.55,0.17
2008,1,2,22,40,27.07,0.14
2008,1,2,22,45,90.41,0.25
2008,1,2,22,50,109.3,0.46
2008,1,2,22,55,115.73,0.78
2008,1,2,23,0,115.83,1.1400000000000001
2008,1,2,23,5,116.91,1.45
2008,1,2,23,10,122.29,1.73
2008,1,2,23,15,131.55,1.98
2008,1,2,23,20,141.85,2.13
2008,1,2,23,25,152.06,2.13
2008,1,2,23,30,161.54,2.04
2008,1,2,23,35,170.01,1.93
2008,1,2,23,40,177.05,1.82
2008,1,2,23,45,183.56,1.71
2008,1,2,23,50,191.03,1.58
2008,1,2,23,55,198.72,1.46
2008,1,3,0,0,204.62,1.37
2008,1,3,0,5,207.20000000000002,1.27
2008,1,3,0,10,206.57,1.11
2008,1,3,0,15,202.56,0.91
2008,1,3,0,20,193.19,0.72
2008,1,3,0,25,181.47,0.6
2008,1,3,0,30,175.24,0.56
2008,1,3,0,35,175.82,0.55
2008,1,3,0,40,180.35,0.55
2008,1,3,0,45,187.75,0.55
2008,1,3,0,50,196.83,0.55
2008,1,3,0,55,207.75,0.56
2008,1,3,1,0,220.12,0.59
2008,1,3,1,5,231.48000000000002,0.63
2008,1,3,1,10,237.69,0.72
2008,1,3,1,15,240.93,0.8200000000000001
2008,1,3,1,20,242.6,0.85
2008,1,3,1,25,243.61,0.77
2008,1,3,1,30,246.70000000000002,0.59
2008,1,3,1,35,270.97,0.38
2008,1,3,1,40,297.46,0.42
2008,1,3,1,45,282.88,0.55
2008,1,3,1,50,261.35,0.84
2008,1,3,1,55,253.95000000000002,1.11
2008,1,3,2,0,254.34,1.16
2008,1,3,2,5,263.23,0.9400000000000001
2008,1,3,2,10,280.95,0.46
2008,1,3,2,15,119.42,0.14
2008,1,3,2,20,122.44,0.48
2008,1,3,2,25,125.38000000000001,0.75
2008,1,3,2,30,121.79,1.07
2008,1,3,2,35,120.84,1.28
2008,1,3,2,40,128.65,1.23
2008,1,3,2,45,148.19,1.17
2008,1,3,2,50,168.67000000000002,1.27
2008,1,3,2,55,181.47,1.46
2008,1,3,3,0,189.54,1.6
2008,1,3,3,5,194.84,1.6300000000000001
2008,1,3,3,10,197.42000000000002,1.53
2008,1,3,3,15,196.82,1.3900000000000001
2008,1,3,3,20,195.23000000000002,1.27
2008,1,3,3,25,194.16,1.25
2008,1,3,3,30,196.29,1.32
2008,1,3,3,35,201.76,1.4000000000000001
2008,1,3,3,40,208.44,1.48
2008,1,3,3,45,214.89000000000001,1.57
2008,1,3,3,50,219.58,1.6500000000000001
2008,1,3,3,55,222.31,1.69
2008,1,3,4,0,223.08,1.6400000000000001
2008,1,3,4,5,222.51,1.5
2008,1,3,4,10,220.97,1.31
2008,1,3,4,15,220.41,1.07
2008,1,3,4,20,228.43,0.7000000000000001
2008,1,3,4,25,256.52,0.41000000000000003
2008,1,3,4,30,266.83,0.42
2008,1,3,4,35,236.52,0.66
2008,1,3,4,40,223.15,0.96
2008,1,3,4,45,218.96,1.12
2008,1,3,4,50,219.4,1.17
2008,1,3,4,55,222.26,1.18
2008,1,3,5,0,227.41,1.24
2008,1,3,5,5,233.53,1.36
2008,1,3,5,10,238.28,1.49
2008,1,3,5,15,242.78,1.54
2008,1,3,5,20,247.06,1.53
2008,1,3,5,25,249.64000000000001,1.54
2008,1,3,5,30,249.28,1.61
2008,1,3,5,35,247.85,1.69
2008,1,3,5,40,245.78,1.68
2008,1,3,5,45,242.23000000000002,1.56
2008,1,3,5,50,235.79,1.3900000000000001
2008,1,3,5,55,226.96,1.28
2008,1,3,6,0,217.26,1.25
2008,1,3,6,5,209.05,1.28
2008,1,3,6,10,204.03,1.29
2008,1,3,6,15,200.91,1.19
2008,1,3,6,20,199.94,1
2008,1,3,6,25,203.92000000000002,0.86
2008,1,3,6,30,214.66,0.8300000000000001
2008,1,3,6,35,228.46,0.89
2008,1,3,6,40,237.11,1.02
2008,1,3,6,45,235.19,1.3
2008,1,3,6,50,230.16,1.75
2008,1,3,6,55,232.11,2.15
2008,1,3,7,0,238.35,2.33
2008,1,3,7,5,243.17000000000002,2.2600000000000002
2008,1,3,7,10,246.68,1.96
2008,1,3,7,15,253.93,1.55
2008,1,3,7,20,269.98,1.23
2008,1,3,7,25,284.81,1.04
2008,1,3,7,30,273.35,0.73
2008,1,3,7,35,218.54,0.67
2008,1,3,7,40,184.1,1.1
2008,1,3,7,45,177.84,1.52
2008,1,3,7,50,177.49,1.8800000000000001
2008,1,3,7,55,179.37,2.16
2008,1,3,8,0,184.91,2.29
2008,1,3,8,5,193.61,2.29
2008,1,3,8,10,204.09,2.22
2008,1,3,8,15,214.04,2.47
2008,1,3,8,20,219.61,2.7600000000000002
2008,1,3,8,25,223.44,2.87
2008,1,3,8,30,226.23000000000002,2.67
2008,1,3,8,35,233.16,2.05
2008,1,3,8,40,242.34,1.68
2008,1,3,8,45,234.55,1.42
2008,1,3,8,50,211.36,1.44
2008,1,3,8,55,189.02,1.75
2008,1,3,9,0,176.03,2.11
2008,1,3,9,5,164.11,2.31
2008,1,3,9,10,155.63,2.48
2008,1,3,9,15,146.48,2.5
2008,1,3,9,20,138.48,2.5300000000000002
2008,1,3,9,25,131.88,2.48
