SiteID,856431,Site Timezone,-7,Data Timezone,-7,Longitude,-105.102600098,Latitude,39.6388206482
Year,Month,Day,Hour,Minute,wind direction at 100m (deg),wind speed at 100m (m/s)
2009,4,18,16,10,13.24,8.25
2009,4,18,16,15,13.450000000000001,8.05
2009,4,18,16,20,13.55,7.890000000000001
2009,4,18,16,25,13.63,7.75
2009,4,18,16,30,14.15,7.61
2009,4,18,16,35,14.4,7.46
2009,4,18,16,40,14.16,7.36
2009,4,18,16,45,13.96,7.3100000000000005
2009,4,18,16,50,14.44,7.2
2009,4,18,16,55,15.16,7.13
2009,4,18,17,0,16.18,7.08
2009,4,18,17,5,16.580000000000002,6.97
2009,4,18,17,10,15.860000000000001,6.82
2009,4,18,17,15,13.83,6.71
2009,4,18,17,20,11.23,6.5
2009,4,18,17,25,7.07,5.91
2009,4,18,17,30,358.96,5.32
2009,4,18,17,35,349.32,5.19
2009,4,18,17,40,343.94,5.34
2009,4,18,17,45,343.01,5.83
2009,4,18,17,50,344.28000000000003,6.53
2009,4,18,17,55,347.1,7.01
2009,4,18,18,0,351.05,7.19
2009,4,18,18,5,354.56,7.21
2009,4,18,18,10,356.15000000000003,7.4
2009,4,18,18,15,355.18,7.54
2009,4,18,18,20,349.72,7.11
2009,4,18,18,25,345.54,6.86
2009,4,18,18,30,341.86,7.09
2009,4,18,18,35,337.55,7.23
2009,4,18,18,40,333.66,7.09
2009,4,18,18,45,329.89,7.01
2009,4,18,18,50,327.53000000000003,7.11
2009,4,18,18,55,326.08,7.2
2009,4,18,19,0,325.38,7.3
2009,4,18,19,5,326.24,7.45
2009,4,18,19,10,328.41,7.55
2009,4,18,19,15,330.51,7.51
2009,4,18,19,20,331.51,7.3500000000000005
2009,4,18,19,25,331.51,7.140000000000001
2009,4,18,19,30,330.26,6.890000000000001
2009,4,18,19,35,327.84000000000003,6.67
2009,4,18,19,40,325.21,6.55
2009,4,18,19,45,323.66,6.49
2009,4,18,19,50,322.88,6.45
2009,4,18,19,55,322.98,6.4
2009,4,18,20,0,323.51,6.28
2009,4,18,20,5,324.73,6.09
2009,4,18,20,10,326.46,5.8500000000000005
2009,4,18,20,15,328.13,5.64
2009,4,18,20,20,329.58,5.42
2009,4,18,20,25,331.8,5.26
2009,4,18,20,30,334.21,5.22
2009,4,18,20,35,336.33,5.2
2009,4,18,20,40,338.32,5.2
2009,4,18,20,45,340.5,5.23
2009,4,18,20,50,342.89,5.19
2009,4,18,20,55,344.75,5.07
2009,4,18,21,0,345.14,4.91
2009,4,18,21,5,344.65000000000003,4.84
2009,4,18,21,10,343.77,4.84
2009,4,18,21,15,341.69,4.87
2009,4,18,21,20,339.63,4.86
2009,4,18,21,25,338.68,4.7700000000000005
2009,4,18,21,30,337.16,4.73
2009,4,18,21,35,336.03000000000003,4.72
2009,4,18,21,40,336.61,4.75
2009,4,18,21,45,338.35,4.75
2009,4,18,21,50,338.97,4.72
2009,4,18,21,55,338.1,4.65
2009,4,18,22,0,337.38,4.51
2009,4,18,22,5,335.23,4.21
2009,4,18,22,10,331.90000000000003,3.87
2009,4,18,22,15,328.67,3.66
2009,4,18,22,20,325.45,3.5100000000000002
2009,4,18,22,25,319.6,3.34
2009,4,18,22,30,310.96,3.38
2009,4,18,22,35,303.33,3.56
2009,4,18,22,40,300.01,3.63
2009,4,18,22,45,300.46,3.58
2009,4,18,22,50,301.94,3.47
2009,4,18,22,55,302.79,3.44
2009,4,18,23,0,300.79,3.52
2009,4,18,23,5,298.22,3.61
2009,4,18,23,10,298.72,3.49
2009,4,18,23,15,301.76,3.17
2009,4,18,23,20,306.31,2.91
2009,4,18,23,25,311.7,2.69
2009,4,18,23,30,313.93,2.59
2009,4,18,23,35,311.07,2.58
2009,4,18,23,40,307.61,2.72
2009,4,18,23,45,304.82,2.91
2009,4,18,23,50,302.35,3.17
2009,4,18,23,55,301.2,3.49
2009,4,19,0,0,301.61,3.81
2009,4,19,0,5,302.76,4.08
2009,4,19,0,10,303.18,4.34
2009,4,19,0,15,302.96,4.5600000000000005
2009,4,19,0,20,303.35,4.79
2009,4,19,0,25,304.58,5.0200000000000005
2009,4,19,0,30,306.95,5.28
2009,4,19,0,35,309.99,5.5
2009,4,19,0,40,313.75,5.62
2009,4,19,0,45,317.51,5.69
2009,4,19,0,50,320.59000000000003,5.73
2009,4,19,0,55,322.59000000000003,5.8
2009,4,19,1,0,325.90000000000003,5.87
2009,4,19,1,5,327.94,5.79
2009,4,19,1,10,329.12,5.69
2009,4,19,1,15,330.02,5.64
2009,4,19,1,20,329.58,5.42
2009,4,19,1,25,326.89,5.14
2009,4,19,1,30,324.17,4.93
2009,4,19,1,35,323.82,4.82
2009,4,19,1,40,323.90000000000003,4.83
2009,4,19,1,45,323.32,4.89
2009,4,19,1,50,323.27,5.0200000000000005
2009,4,19,1,55,324.17,5.22
2009,4,19,2,0,324.8,5.4
2009,4,19,2,5,323.73,5.44
2009,4,19,2,10,321.59000000000003,5.57
2009,4,19,2,15,316.7,5.53
2009,4,19,2,20,311.35,5.5
2009,4,19,2,25,308.27,5.33
2009,4,19,2,30,304.56,5.16
2009,4,19,2,35,301.42,5.04
2009,4,19,2,40,298.99,4.89
2009,4,19,2,45,297.55,4.72
2009,4,19,2,50,297.87,4.5600000000000005
2009,4,19,2,55,299.35,4.39
2009,4,19,3,0,300.7,4.2700000000000005
2009,4,19,3,5,300.72,4.15
2009,4,19,3,10,299.74,4.01
2009,4,19,3,15,298.05,3.9
2009,4,19,3,20,295.56,3.86
2009,4,19,3,25,292.8,3.86
2009,4,19,3,30,290.7,3.85
2009,4,19,3,35,288.87,3.8200000000000003
2009,4,19,3,40,287.76,3.8200000000000003
2009,4,19,3,45,287.14,3.8200000000000003
2009,4,19,3,50,287,3.81
2009,4,19,3,55,286.94,3.73
2009,4,19,4,0,286.94,3.56
2009,4,19,4,5,287.07,3.37
2009,4,19,4,10,287.49,3.21
2009,4,19,4,15,287.75,3.11
2009,4,19,4,20,288.03000000000003,2.99
2009,4,19,4,25,287.93,2.87
2009,4,19,4,30,287.09000000000003,2.7800000000000002
2009,4,19,4,35,285.36,2.71
2009,4,19,4,40,282.76,2.61
2009,4,19,4,45,279.14,2.44
2009,4,19,4,50,274.63,2.24
2009,4,19,4,55,269.12,2.04
2009,4,19,5,0,261.77,1.81
2009,4,19,5,5,252.38,1.57
2009,4,19,5,10,240.96,1.3800000000000001
2009,4,19,5,15,228.77,1.3
2009,4,19,5,20,219,1.31
2009,4,19,5,25,211.8,1.3800000000000001
2009,4,19,5,30,208.19,1.48
2009,4,19,5,35,206.58,1.55
2009,4,19,5,40,205.99,1.62
2009,4,19,5,45,205.41,1.68
2009,4,19,5,50,204.41,1.71
2009,4,19,5,55,204.35,1.75
2009,4,19,6,0,205.63,1.83
2009,4,19,6,5,208.73000000000002,1.95
2009,4,19,6,10,212.43,2.09
2009,4,19,6,15,214.67000000000002,2.19
2009,4,19,6,20,215.16,2.24
2009,4,19,6,25,213.63,2.2800000000000002
2009,4,19,6,30,210.82,2.29
2009,4,19,6,35,209.07,2.2800000000000002
2009,4,19,6,40,209.93,2.27
2009,4,19,6,45,212.64000000000001,2.29
2009,4,19,6,50,218.55,2.37
2009,4,19,6,55,223.03,2.46
2009,4,19,7,0,224.51,2.47
2009,4,19,7,5,227.45000000000002,2.59
2009,4,19,7,10,226.78,2.54
2009,4,19,7,15,223.53,2.4
2009,4,19,7,20,218.53,2.2800000000000002
2009,4,19,7,25,213.33,2.12
2009,4,19,7,30,205.84,1.98
2009,4,19,7,35,197.34,1.94
2009,4,19,7,40,190.46,1.95
2009,4,19,7,45,184.98,1.99
2009,4,19,7,50,181.44,2.0100000000000002
2009,4,19,7,55,178.86,2.0300000000000002
2009,4,19,8,0,176.84,2.04
2009,4,19,8,5,175.43,2.02
2009,4,19,8,10,173.46,2
2009,4,19,8,15,171.16,1.98
2009,4,19,8,20,169.63,1.96
2009,4,19,8,25,169.20000000000002,1.93
2009,4,19,8,30,169.26,1.9000000000000001
2009,4,19,8,35,170.08,1.84
2009,4,19,8,40,171.18,1.74
2009,4,19,8,45,172.39000000000001,1.62
2009,4,19,8,50,172.81,1.53
2009,4,19,8,55,171.69,1.47
2009,4,19,9,0,169.95000000000002,1.47
2009,4,19,9,5,168.06,1.47
2009,4,19,9,10,166.78,1.45
2009,4,19,9,15,166.91,1.3900000000000001
2009,4,19,9,20,169.62,1.28
2009,4,19,9,25,171.66,1.17
2009,4,19,9,30,171.72,1.09
2009,4,19,9,35,170.83,1.05
2009,4,19,9,40,170.85,1.02
2009,4,19,9,45,171.69,0.97
2009,4,19,9,50,171.72,0.93
2009,4,19,9,55,171.57,0.86
2009,4,19,10,0,170.73,0.78
2009,4,19,10,5,168.04,0.68
2009,4,19,10,10,163.83,0.59
2009,4,19,10,15,157.6,0.55
2009,4,19,10,20,151.53,0.54
2009,4,19,10,25,147.61,0.55
2009,4,19,10,30,148.14000000000001,0.54
2009,4,19,10,35,150.62,0.52
2009,4,19,10,40,152.11,0.5
2009,4,19,10,45,149.01,0.5
2009,4,19,10,50,143.44,0.54
2009,4,19,10,55,138.01,0.6
2009,4,19,11,0,134.19,0.63
2009,4,19,11,5,132.97,0.65
2009,4,19,11,10,135.55,0.67
2009,4,19,11,15,140.56,0.73
2009,4,19,11,20,145.33,0.86
2009,4,19,11,25,149.3,1.04
2009,4,19,11,30,152.51,1.25
2009,4,19,11,35,155.43,1.44
2009,4,19,11,40,158.21,1.62
2009,4,19,11,45,160.83,1.79
2009,4,19,11,50,162.95000000000002,1.95
2009,4,19,11,55,164.29,2.13
2009,4,19,12,0,165.23,2.32
2009,4,19,12,5,166.15,2.48
2009,4,19,12,10,167.24,2.61
2009,4,19,12,15,168.59,2.68
2009,4,19,12,20,169.99,2.72
2009,4,19,12,25,171.07,2.72
2009,4,19,12,30,171.67000000000002,2.69
2009,4,19,12,35,171.63,2.66
2009,4,19,12,40,171.31,2.64
2009,4,19,12,45,170.97,2.64
2009,4,19,12,50,170.85,2.69
2009,4,19,12,55,171.56,2.77
2009,4,19,13,0,172.87,2.88
2009,4,19,13,5,174.56,3
2009,4,19,13,10,177.3,3.1
2009,4,19,13,15,180.97,3.16
2009,4,19,13,20,184.49,3.2
2009,4,19,13,25,187.23,3.24
2009,4,19,13,30,189.12,3.27
2009,4,19,13,35,189.70000000000002,3.3200000000000003
2009,4,19,13,40,188.81,3.43
2009,4,19,13,45,187.28,3.56
2009,4,19,13,50,185.58,3.67
2009,4,19,13,55,183.98,3.75
2009,4,19,14,0,182.52,3.84
2009,4,19,14,5,181.46,3.92
2009,4,19,14,10,180.66,3.99
2009,4,19,14,15,179.47,4.07
2009,4,19,14,20,177.62,4.18
2009,4,19,14,25,175.70000000000002,4.2700000000000005
2009,4,19,14,30,174.61,4.33
2009,4,19,14,35,174.02,4.34
2009,4,19,14,40,173.71,4.3100000000000005
2009,4,19,14,45,173.41,4.28
2009,4,19,14,50,172.49,4.34
2009,4,19,14,55,171.37,4.43
2009,4,19,15,0,170.27,4.54
2009,4,19,15,5,169.44,4.62
2009,4,19,15,10,168.97,4.61
2009,4,19,15,15,168.83,4.55
2009,4,19,15,20,169.22,4.46
2009,4,19,15,25,170.02,4.37
2009,4,19,15,30,170.58,4.32
2009,4,19,15,35,170.59,4.32
2009,4,19,15,40,170.29,4.36
2009,4,19,15,45,170.11,4.41
2009,4,19,15,50,170.01,4.45
2009,4,19,15,55,169.88,4.49
2009,4,19,16,0,169.70000000000002,4.5
2009,4,19,16,5,169.69,4.5
2009,4,19,16,10,170.39000000000001,4.46
2009,4,19,16,15,171.48,4.39
2009,4,19,16,20,172.5,4.3
2009,4,19,16,25,173.53,4.19
2009,4,19,16,30,174.51,4.07
2009,4,19,16,35,175.16,3.96
2009,4,19,16,40,175.1,3.85
2009,4,19,16,45,174.13,3.75
2009,4,19,16,50,172.56,3.66
2009,4,19,16,55,171.27,3.54
2009,4,19,17,0,169.79,3.41
2009,4,19,17,5,167.98,3.29
2009,4,19,17,10,166.83,3.18
2009,4,19,17,15,166.68,3.1
2009,4,19,17,20,168.29,3.17
2009,4,19,17,25,171.21,3.27
2009,4,19,17,30,175.58,3.31
2009,4,19,17,35,181.91,3.2600000000000002
2009,4,19,17,40,190.49,3.0500000000000003
2009,4,19,17,45,202.70000000000002,2.71
2009,4,19,17,50,220.26,2.42
2009,4,19,17,55,240.38,2.2600000000000002
2009,4,19,18,0,260.72,2.29
2009,4,19,18,5,278.83,2.47
2009,4,19,18,10,293.24,2.7
2009,4,19,18,15,303,3.02
2009,4,19,18,20,308.84000000000003,3.38
2009,4,19,18,25,312.68,3.84
2009,4,19,18,30,316.53000000000003,4.63
2009,4,19,18,35,320.56,5.72
2009,4,19,18,40,325.17,6.73
2009,4,19,18,45,330.25,7.15
2009,4,19,18,50,333.81,6.7
2009,4,19,18,55,334.02,5.54
2009,4,19,19,0,333.67,4.83
2009,4,19,19,5,326.29,4.59
2009,4,19,19,10,316.2,4.28
2009,4,19,19,15,310.8,4.14
2009,4,19,19,20,312.81,3.94
2009,4,19,19,25,318.83,3.67
2009,4,19,19,30,329.34000000000003,3.48
2009,4,19,19,35,336.56,3.73
2009,4,19,19,40,340.52,3.95
2009,4,19,19,45,332.35,4.28
2009,4,19,19,50,316.76,4.72
2009,4,19,19,55,303.23,5.37
2009,4,19,20,0,297.02,6.13
2009,4,19,20,5,295.33,6.71
2009,4,19,20,10,294.04,7.08
2009,4,19,20,15,292.71,7.23
2009,4,19,20,20,292.32,7.17
2009,4,19,20,25,293.11,6.8500000000000005
2009,4,19,20,30,293.31,6.48
2009,4,19,20,35,292.51,6.22
2009,4,19,20,40,296.76,5.59
2009,4,19,20,45,306.52,4.91
2009,4,19,20,50,306.53000000000003,4.71
2009,4,19,20,55,298.71,4.55
2009,4,19,21,0,298.89,3.99
2009,4,19,21,5,316.96,3.2
2009,4,19,21,10,337.64,2.82
2009,4,19,21,15,343.01,2.95
2009,4,19,21,20,355.04,2.12
2009,4,19,21,25,33.2,2.31
2009,4,19,21,30,48.120000000000005,2.77
2009,4,19,21,35,56.04,2.96
2009,4,19,21,40,64.39,2.7800000000000002
2009,4,19,21,45,73.81,2.71
2009,4,19,21,50,78.75,2.86
2009,4,19,21,55,78.45,3.15
2009,4,19,22,0,76.76,3.41
2009,4,19,22,5,75.33,3.5500000000000003
2009,4,19,22,10,74.45,3.5300000000000002
2009,4,19,22,15,72.21000000000001,3.52
2009,4,19,22,20,69.5,3.61
2009,4,19,22,25,69.55,3.65
2009,4,19,22,30,72.62,3.58
2009,4,19,22,35,78.3,3.54
2009,4,19,22,40,84.41,3.67
2009,4,19,22,45,90.98,3.81
2009,4,19,22,50,94.98,3.85
2009,4,19,22,55,91.99,3.85
2009,4,19,23,0,90.95,3.83
2009,4,19,23,5,92.65,3.7600000000000002
2009,4,19,23,10,94.10000000000001,3.65
2009,4,19,23,15,94.99,3.5700000000000003
2009,4,19,23,20,96.86,3.5500000000000003
2009,4,19,23,25,99.7,3.49
2009,4,19,23,30,103.69,3.38
2009,4,19,23,35,108.35000000000001,3.35
2009,4,19,23,40,112.17,3.42
2009,4,19,23,45,115.33,3.5
2009,4,19,23,50,117.85000000000001,3.42
2009,4,19,23,55,119.2,3.2
2009,4,20,0,0,120.39,2.95
2009,4,20,0,5,122.95,2.74
2009,4,20,0,10,125.88000000000001,2.58
2009,4,20,0,15,127.9,2.5100000000000002
2009,4,20,0,20,127.06,2.48
2009,4,20,0,25,124.24000000000001,2.5300000000000002
2009,4,20,0,30,121.84,2.64
2009,4,20,0,35,121.43,2.77
2009,4,20,0,40,121.55,2.92
2009,4,20,0,45,120.67,3.04
2009,4,20,0,50,119.43,3.12
2009,4,20,0,55,119.32000000000001,3.11
2009,4,20,1,0,120.91,3.06
2009,4,20,1,5,123.14,2.98
2009,4,20,1,10,125.75,2.93
2009,4,20,1,15,127.4,2.91
2009,4,20,1,20,127.82000000000001,2.87
2009,4,20,1,25,128.72,2.81
2009,4,20,1,30,128.77,2.67
2009,4,20,1,35,126.58,2.42
2009,4,20,1,40,123.14,2.05
2009,4,20,1,45,119.44,1.61
2009,4,20,1,50,111.72,1.11
2009,4,20,1,55,96.09,0.87
2009,4,20,2,0,66.06,0.66
2009,4,20,2,5,44.11,0.62
2009,4,20,2,10,9.27,0.63
2009,4,20,2,15,325.37,1.1
2009,4,20,2,20,316.45,1.62
2009,4,20,2,25,310.48,1.95
2009,4,20,2,30,303.54,2.07
2009,4,20,2,35,294.45,2.07
2009,4,20,2,40,286.24,1.99
2009,4,20,2,45,279.66,1.85
2009,4,20,2,50,274.42,1.71
2009,4,20,2,55,268.28000000000003,1.58
2009,4,20,3,0,262.87,1.53
2009,4,20,3,5,261.25,1.53
2009,4,20,3,10,260.98,1.56
2009,4,20,3,15,260.31,1.67
2009,4,20,3,20,261.16,1.8
2009,4,20,3,25,262.5,1.8900000000000001
2009,4,20,3,30,264.62,1.94
2009,4,20,3,35,267.5,1.97
2009,4,20,3,40,271.74,1.97
2009,4,20,3,45,279.24,1.97
2009,4,20,3,50,289.19,1.96
2009,4,20,3,55,301.23,2.0100000000000002
2009,4,20,4,0,315.2,2.19
2009,4,20,4,5,327.23,2.56
2009,4,20,4,10,335.47,3.06
2009,4,20,4,15,340.42,3.5300000000000002
2009,4,20,4,20,342.84000000000003,3.96
2009,4,20,4,25,344.72,4.34
2009,4,20,4,30,345.67,4.68
2009,4,20,4,35,346.5,4.97
2009,4,20,4,40,347.23,5.21
2009,4,20,4,45,348.56,5.28
2009,4,20,4,50,349.75,5.18
2009,4,20,4,55,350.79,4.97
2009,4,20,5,0,351.08,4.76
2009,4,20,5,5,350.29,4.59
2009,4,20,5,10,349.09000000000003,4.46
2009,4,20,5,15,348.05,4.4
2009,4,20,5,20,347.6,4.45
2009,4,20,5,25,347.52,4.54
2009,4,20,5,30,347.18,4.61
2009,4,20,5,35,347.28000000000003,4.63
2009,4,20,5,40,348.54,4.67
2009,4,20,5,45,347.41,4.71
2009,4,20,5,50,344.44,4.66
2009,4,20,5,55,341.49,4.44
2009,4,20,6,0,336.35,4.14
2009,4,20,6,5,331.29,3.54
2009,4,20,6,10,317.3,2.85
2009,4,20,6,15,306.98,2.39
2009,4,20,6,20,291.77,1.97
2009,4,20,6,25,281.62,1.72
2009,4,20,6,30,280.41,1.45
2009,4,20,6,35,289,1.1400000000000001
2009,4,20,6,40,303.46,0.97
2009,4,20,6,45,305.28000000000003,1.06
2009,4,20,6,50,304.73,1.23
2009,4,20,6,55,306.15000000000003,1.42
2009,4,20,7,0,306.56,1.56
2009,4,20,7,5,300.52,1.81
2009,4,20,7,10,295.54,2.16
2009,4,20,7,15,293.79,2.44
2009,4,20,7,20,295.31,2.61
2009,4,20,7,25,297.91,2.74
2009,4,20,7,30,303.35,2.62
2009,4,20,7,35,325.14,2.08
2009,4,20,7,40,353.14,1.33
2009,4,20,7,45,5.61,1.1
2009,4,20,7,50,21.39,1.03
2009,4,20,7,55,31.21,1.03
2009,4,20,8,0,26.18,0.96
2009,4,20,8,5,10.71,0.89
2009,4,20,8,10,353.01,0.9
2009,4,20,8,15,334.94,1.02
2009,4,20,8,20,322.84000000000003,1.33
2009,4,20,8,25,319.42,1.73
2009,4,20,8,30,318.03000000000003,2.11
2009,4,20,8,35,316.2,2.49
2009,4,20,8,40,315.25,2.9
2009,4,20,8,45,314.32,3.29
2009,4,20,8,50,312.75,3.7
2009,4,20,8,55,310.43,4.14
2009,4,20,9,0,307.47,4.67
2009,4,20,9,5,304.96,5.32
2009,4,20,9,10,303.75,6.03
2009,4,20,9,15,303.28000000000003,6.65
2009,4,20,9,20,303.27,7.13
2009,4,20,9,25,303.51,7.390000000000001
2009,4,20,9,30,303.61,7.58
2009,4,20,9,35,303.53000000000003,7.73
2009,4,20,9,40,303.40000000000003,7.76
2009,4,20,9,45,303.34000000000003,7.72
2009,4,20,9,50,303.35,7.68
2009,4,20,9,55,303.67,7.61
2009,4,20,10,0,304.11,7.48
2009,4,20,10,5,304.63,7.32
2009,4,20,10,10,305.24,7.1000000000000005
2009,4,20,10,15,305.61,6.83
2009,4,20,10,20,305.66,6.57
2009,4,20,10,25,305.5,6.3500000000000005
2009,4,20,10,30,306.21,6.26
2009,4,20,10,35,308.15000000000003,6.09
2009,4,20,10,40,310.03000000000003,5.76
2009,4,20,10,45,310.97,5.4
2009,4,20,10,50,311.2,5.07
2009,4,20,10,55,311.42,4.79
2009,4,20,11,0,311.90000000000003,4.6000000000000005
2009,4,20,11,5,312.37,4.42
2009,4,20,11,10,311.8,4.24
2009,4,20,11,15,310.72,4.24
2009,4,20,11,20,310.65000000000003,4.43
2009,4,20,11,25,311.02,4.68
2009,4,20,11,30,310.95,4.86
2009,4,20,11,35,311.38,4.95
2009,4,20,11,40,312.39,5.03
2009,4,20,11,45,313.14,5.17
2009,4,20,11,50,313.40000000000003,5.3100000000000005
2009,4,20,11,55,313.71,5.3500000000000005
2009,4,20,12,0,314,5.21
2009,4,20,12,5,313.7,5
2009,4,20,12,10,312.62,4.82
2009,4,20,12,15,311.13,4.76
2009,4,20,12,20,309.8,4.9
2009,4,20,12,25,309.16,5.19
2009,4,20,12,30,308.93,5.5
2009,4,20,12,35,308.88,5.78
2009,4,20,12,40,308.83,6.0200000000000005
2009,4,20,12,45,308.59000000000003,6.26
2009,4,20,12,50,308.54,6.5
2009,4,20,12,55,308.85,6.7700000000000005
2009,4,20,13,0,308.92,7.1000000000000005
2009,4,20,13,5,307.99,7.47
2009,4,20,13,10,306.69,7.76
2009,4,20,13,15,305.82,8.11
2009,4,20,13,20,305.12,8.53
2009,4,20,13,25,304.6,8.91
2009,4,20,13,30,304.11,9.24
2009,4,20,13,35,303.68,9.49
2009,4,20,13,40,303.28000000000003,9.65
2009,4,20,13,45,302.69,9.84
2009,4,20,13,50,301.62,9.97
2009,4,20,13,55,300.46,10.07
2009,4,20,14,0,299.41,10.31
2009,4,20,14,5,298.54,10.620000000000001
2009,4,20,14,10,297.89,10.94
2009,4,20,14,15,297.12,11.26
2009,4,20,14,20,296.01,11.58
2009,4,20,14,25,294.78000000000003,11.88
2009,4,20,14,30,293.72,12.16
2009,4,20,14,35,293.06,12.6
2009,4,20,14,40,292.44,12.9
2009,4,20,14,45,292.31,12.85
2009,4,20,14,50,292.86,12.950000000000001
2009,4,20,14,55,292.90000000000003,13.14
2009,4,20,15,0,292.55,13.09
2009,4,20,15,5,292.94,13.040000000000001
2009,4,20,15,10,293.33,13.15
2009,4,20,15,15,293.2,13.14
2009,4,20,15,20,293.5,13.11
2009,4,20,15,25,293.84000000000003,13.21
2009,4,20,15,30,293.54,13.06
2009,4,20,15,35,293.37,12.77
2009,4,20,15,40,293.91,12.84
2009,4,20,15,45,294.18,13.200000000000001
2009,4,20,15,50,293.12,13.06
2009,4,20,15,55,292.18,12.64
2009,4,20,16,0,292.46,12.67
2009,4,20,16,5,293.27,12.82
2009,4,20,16,10,293.46,13.030000000000001
2009,4,20,16,15,292.01,12.9
2009,4,20,16,20,291.81,12.63
2009,4,20,16,25,292.66,12.84
2009,4,20,16,30,292.71,13.290000000000001
2009,4,20,16,35,292.29,13.27
2009,4,20,16,40,292.12,13.4
2009,4,20,16,45,292.2,13.57
2009,4,20,16,50,292.71,14.09
2009,4,20,16,55,292.68,14.620000000000001
2009,4,20,17,0,292.14,14.84
2009,4,20,17,5,292.54,14.84
2009,4,20,17,10,293.42,15.31
2009,4,20,17,15,293.28000000000003,15.48
2009,4,20,17,20,292.78000000000003,15.41
2009,4,20,17,25,292.21,15.51
2009,4,20,17,30,291.31,15.69
2009,4,20,17,35,291.28000000000003,15.790000000000001
2009,4,20,17,40,292.84000000000003,15.89
2009,4,20,17,45,294.03000000000003,16.11
2009,4,20,17,50,293.14,16.3
2009,4,20,17,55,291.7,16.07
2009,4,20,18,0,291.62,15.94
2009,4,20,18,5,291.5,16.02
2009,4,20,18,10,290.53000000000003,16.35
2009,4,20,18,15,289.74,16.68
2009,4,20,18,20,290.03000000000003,16.82
2009,4,20,18,25,290.19,16.91
2009,4,20,18,30,289.35,17.150000000000002
2009,4,20,18,35,288.40000000000003,17.37
2009,4,20,18,40,288.47,17.41
2009,4,20,18,45,288.81,17.53
2009,4,20,18,50,288.61,17.73
2009,4,20,18,55,288.21,17.75
2009,4,20,19,0,288.52,17.68
2009,4,20,19,5,288.8,17.66
2009,4,20,19,10,288.58,17.72
2009,4,20,19,15,288.59000000000003,17.64
2009,4,20,19,20,289.08,17.37
2009,4,20,19,25,288.84000000000003,17
2009,4,20,19,30,288.40000000000003,16.62
2009,4,20,19,35,288.53000000000003,16.12
2009,4,20,19,40,288.17,15.48
2009,4,20,19,45,287.64,14.69
2009,4,20,19,50,288.16,13.64
2009,4,20,19,55,288.54,12.42
2009,4,20,20,0,288.7,10.86
2009,4,20,20,5,288.55,9.26
2009,4,20,20,10,286.83,7.91
2009,4,20,20,15,286.72,6.53
2009,4,20,20,20,294.81,5.2
2009,4,20,20,25,301.84000000000003,4.97
2009,4,20,20,30,307.40000000000003,4.5200000000000005
2009,4,20,20,35,318.83,3.75
2009,4,20,20,40,328.42,3.44
2009,4,20,20,45,342.83,3.0700000000000003
2009,4,20,20,50,356.89,2.88
2009,4,20,20,55,6.84,2.81
2009,4,20,21,0,14.74,2.7600000000000002
2009,4,20,21,5,23.57,2.9
2009,4,20,21,10,30.72,3.2
2009,4,20,21,15,32.33,3.58
2009,4,20,21,20,30.41,3.81
2009,4,20,21,25,26,3.68
2009,4,20,21,30,24.36,3.44
2009,4,20,21,35,30.57,3.3000000000000003
2009,4,20,21,40,38.050000000000004,3.42
2009,4,20,21,45,42.08,3.79
2009,4,20,21,50,41.43,4.2700000000000005
2009,4,20,21,55,38.54,4.64
2009,4,20,22,0,35.980000000000004,4.75
2009,4,20,22,5,33.01,4.95
2009,4,20,22,10,29.44,5.22
2009,4,20,22,15,26.310000000000002,5.33
2009,4,20,22,20,23.37,5.2700000000000005
2009,4,20,22,25,22.32,5.11
2009,4,20,22,30,21.93,5.04
2009,4,20,22,35,23.580000000000002,4.8
2009,4,20,22,40,26.92,4.42
2009,4,20,22,45,31.470000000000002,4.11
2009,4,20,22,50,36.61,3.8000000000000003
2009,4,20,22,55,45.57,3.35
2009,4,20,23,0,58.82,2.89
2009,4,20,23,5,72.84,2.5500000000000003
2009,4,20,23,10,82.24,2.4
2009,4,20,23,15,88.47,2.39
2009,4,20,23,20,92.55,2.5300000000000002
2009,4,20,23,25,95.14,2.69
2009,4,20,23,30,89.46000000000001,2.34
2009,4,20,23,35,94.4,2.0100000000000002
2009,4,20,23,40,97.94,1.96
2009,4,20,23,45,100.10000000000001,2.05
2009,4,20,23,50,109.98,2.04
2009,4,20,23,55,122.48,2.09
2009,4,21,0,0,130.05,2.34
2009,4,21,0,5,136.01,2.74
2009,4,21,0,10,139.28,3.16
2009,4,21,0,15,137.64000000000001,3.44
2009,4,21,0,20,133.81,3.5700000000000003
2009,4,21,0,25,132.04,3.62
2009,4,21,0,30,132.44,3.5700000000000003
2009,4,21,0,35,131.88,3.42
2009,4,21,0,40,130.13,3.2
2009,4,21,0,45,130.12,2.93
2009,4,21,0,50,131.47,2.64
2009,4,21,0,55,130.3,2.31
2009,4,21,1,0,125.72,1.92
2009,4,21,1,5,121.13,1.51
2009,4,21,1,10,115.42,1.1
2009,4,21,1,15,95.98,0.77
2009,4,21,1,20,82.06,0.77
2009,4,21,1,25,52.9,0.64
2009,4,21,1,30,53.69,0.63
2009,4,21,1,35,49,0.59
2009,4,21,1,40,21.52,0.8300000000000001
2009,4,21,1,45,9.15,1.27
2009,4,21,1,50,3.99,1.6600000000000001
2009,4,21,1,55,3.0100000000000002,1.92
